0,1,2,3,4,5,6,7,8,9,quality
2.188832919994,0.5699578170318237,1.034992819633769,-0.9154641642010458,2.188832919994,0.5699578170318237,1.034992819633769,-0.9154641642010458,-0.9474988365801121,0.8380746359363194,5
3.2822349449551016,1.1979747043246598,0.7014863098405938,-0.5800681329544298,3.2822349449551016,1.1979747043246598,0.7014863098405938,-0.5800681329544298,-0.40690985404232594,0.3364790388692381,5
2.553300261647701,1.0266973714266134,0.7681876117992213,-0.5800681329544298,2.553300261647701,1.0266973714266134,0.7681876117992213,-0.5800681329544298,-0.4456011537350967,0.3364790388692381,5
-0.3624384715819014,0.5414115948821493,1.1016941215923968,-0.5800681329544298,-0.3624384715819014,0.5414115948821493,1.1016941215923968,-0.5800681329544298,-0.6390576521989721,0.3364790388692381,6
2.188832919994,0.5699578170318237,1.034992819633769,-0.9154641642010458,2.188832919994,0.5699578170318237,1.034992819633769,-0.9154641642010458,-0.9474988365801121,0.8380746359363194,5
1.9458546922248672,0.5414115948821493,1.034992819633769,-0.9154641642010458,1.9458546922248672,0.5414115948821493,1.034992819633769,-0.9154641642010458,-0.9474988365801121,0.8380746359363194,5
1.5813873505711664,0.3701342619841033,0.5680837059233014,-0.9154641642010458,1.5813873505711664,0.3701342619841033,0.5680837059233014,-0.9154641642010458,-0.5200602750393077,0.8380746359363194,5
1.885110135282584,0.2559493733854057,-0.0322280117043844,-0.4123701173311225,1.885110135282584,0.2559493733854057,-0.0322280117043844,-0.4123701173311225,0.013289868967885783,0.17004911366768374,7
1.4598982366865996,0.4843191505828005,0.7014863098405938,-0.8316151563893921,1.4598982366865996,0.4843191505828005,0.7014863098405938,-0.8316151563893921,-0.5833666472631029,0.6915837683365531,7
0.9739417811483329,0.4272267062834517,1.034992819633769,0.006874921727147,0.9739417811483329,0.4272267062834517,1.034992819633769,0.006874921727147,0.0071154946231413345,4.7264548754397886e-05,5
1.4598982366865996,1.1694284821749854,0.4013304510267323,-1.0831621798243545,1.4598982366865996,1.1694284821749854,0.4013304510267323,-1.0831621798243545,-0.4347059661640067,1.1732403078018472,5
0.9739417811483329,0.4272267062834517,1.034992819633769,0.006874921727147,0.9739417811483329,0.4272267062834517,1.034992819633769,0.006874921727147,0.0071154946231413345,4.7264548754397886e-05,5
1.6725041859845915,0.9410587049775904,-0.1322799646423629,-0.4962191251427761,1.6725041859845915,0.9410587049775904,-0.1322799646423629,-0.4962191251427761,0.06563984832875068,0.2462334201574621,5
1.64213190751345,1.6547142587194497,0.9015902157164768,-1.167011187636008,1.64213190751345,1.6547142587194497,0.9015902157164768,-1.167011187636008,-1.0521658684042903,1.361915112067606,5
1.7028764644557337,3.4245800319992603,1.3017980274683167,-1.0831621798243545,1.7028764644557337,3.4245800319992603,1.3017980274683167,-1.0831621798243545,-1.410058389123627,1.1732403078018472,5
1.7028764644557337,3.253302699101215,1.3017980274683167,-1.0831621798243545,1.7028764644557337,3.253302699101215,1.3017980274683167,-1.0831621798243545,-1.410058389123627,1.1732403078018472,5
-0.3624384715819014,1.0266973714266134,0.7348369608199076,0.006874921727147,-0.3624384715819014,1.0266973714266134,0.7348369608199076,0.006874921727147,0.005051946587851451,4.7264548754397886e-05,7
1.3384091228020334,8.905454684736739,0.7014863098405938,-0.9993131720126994,1.3384091228020334,8.905454684736739,0.7014863098405938,-0.9993131720126994,-0.701004509410287,0.998626815758083,5
1.520642793628883,0.8554200385285672,0.9015902157164768,-1.2508601954476617,1.520642793628883,0.8554200385285672,0.9015902157164768,-1.2508601954476617,-1.1277633134448117,1.5646512285553624,4
-0.119460243812768,8.134706686695532,0.7348369608199076,-1.0831621798243545,-0.119460243812768,8.134706686695532,0.7348369608199076,-1.0831621798243545,-0.7959476042971948,1.1732403078018472,6
-0.7269058132356019,0.5985040391814981,0.7014863098405938,-0.9154641642010458,-0.7269058132356019,0.5985040391814981,0.7014863098405938,-0.9154641642010458,-0.6421855783366951,0.8380746359363194,6
0.3057516547832157,0.74123514992987,1.1683954235510243,-0.6639171407660849,0.3057516547832157,0.74123514992987,1.1683954235510243,-0.6639171407660849,-0.7757177488881748,0.4407859698030134,5
0.5487298825523491,1.4263444815220545,0.6347850078819661,-0.8316151563893921,0.5487298825523491,1.4263444815220545,0.6347850078819661,-0.8316151563893921,-0.5278968336034028,0.6915837683365531,5
0.9131972242060494,0.7983275942292188,0.7014863098405938,-0.9154641642010458,0.9131972242060494,0.7983275942292188,0.7014863098405938,-0.9154641642010458,-0.6421855783366951,0.8380746359363194,5
0.3664962117254991,0.8268738163788932,0.7014863098405938,-0.6639171407660849,0.3664962117254991,0.8268738163788932,0.7014863098405938,-0.6639171407660849,-0.4657287851159189,0.4407859698030134,6
0.3057516547832157,0.6841427056305213,0.267927847109477,-0.9993131720126994,0.3057516547832157,0.6841427056305213,0.267927847109477,-0.9993131720126994,-0.267743826765505,0.998626815758083,5
0.4272407686677822,0.6841427056305213,0.5013824039646738,-0.8316151563893921,0.4272407686677822,0.6841427056305213,0.5013824039646738,-0.8316151563893921,-0.4169572062839716,0.6915837683365531,5
0.5487298825523491,1.4263444815220545,0.6347850078819661,-0.8316151563893921,0.5487298825523491,1.4263444815220545,0.6347850078819661,-0.8316151563893921,-0.5278968336034028,0.6915837683365531,5
2.249577476936284,0.6841427056305213,0.834888913757849,-0.9154641642010458,2.249577476936284,0.6841427056305213,0.834888913757849,-0.9154641642010458,-0.7643108816340483,0.8380746359363194,5
1.8547378568114417,0.74123514992987,0.5680837059233014,-0.5800681329544298,1.8547378568114417,0.74123514992987,0.5680837059233014,-0.5800681329544298,-0.3295272546567628,0.3364790388692381,6
2.0369715276382925,0.9410587049775904,0.3679798000474185,-0.3285211095194689,2.0369715276382925,0.9410587049775904,0.3679798000474185,-0.3285211095194689,-0.12088913219233023,0.10792611939990288,5
2.097716084580576,1.39779825937238,0.6347850078819661,0.0907239295388007,2.097716084580576,1.39779825937238,0.6347850078819661,0.0907239295388007,0.05759019032737054,0.008230831390961273,6
1.9154824137537252,0.7697813720795444,0.6347850078819661,-0.5800681329544298,1.9154824137537252,0.7697813720795444,0.6347850078819661,-0.5800681329544298,-0.36821855434955514,0.3364790388692381,5
1.6117596290423082,0.4843191505828005,1.5352525843235134,-0.9154641642010458,1.6117596290423082,0.4843191505828005,1.5352525843235134,-0.9154641642010458,-1.4054687239452208,0.8380746359363194,6
-0.119460243812768,1.340705815073031,0.3346291490681046,-1.0831621798243545,-0.119460243812768,1.340705815073031,0.3346291490681046,-1.0831621798243545,-0.362457638537377,1.1732403078018472,5
1.8547378568114417,0.8554200385285672,1.3017980274683167,-0.7477661485777385,1.8547378568114417,0.8554200385285672,1.3017980274683167,-0.7477661485777385,-0.9734404972260803,0.5591542129587844,6
1.5813873505711664,0.8554200385285672,0.9349408666958277,0.2584219451621094,1.5813873505711664,0.8554200385285672,0.9349408666958277,0.2584219451621094,0.24160923738308424,0.06678190174136829,6
0.2450070978409322,0.2844955955350801,0.7014863098405938,-0.6639171407660849,0.2450070978409322,0.2844955955350801,0.7014863098405938,-0.6639171407660849,-0.4657287851159189,0.4407859698030134,7
4.800848868512185,3.3103951434005627,-0.2323319175803044,-0.5800681329544298,4.800848868512185,3.3103951434005627,-0.2323319175803044,-0.5800681329544298,0.13476834165652965,0.3364790388692381,4
0.670218996436916,0.5128653727324749,1.034992819633769,0.006874921727147,0.670218996436916,0.5128653727324749,1.034992819633769,0.006874921727147,0.0071154946231413345,4.7264548754397886e-05,5
0.670218996436916,0.5128653727324749,1.034992819633769,0.006874921727147,0.670218996436916,0.5128653727324749,1.034992819633769,0.006874921727147,0.0071154946231413345,4.7264548754397886e-05,5
1.64213190751345,0.912512482827916,0.9682915176751414,-0.9993131720126994,1.64213190751345,0.912512482827916,0.9682915176751414,-0.9993131720126994,-0.9676264679609364,0.998626815758083,4
0.9131972242060494,7.877790687348462,0.7014863098405938,0.006874921727147,0.9131972242060494,7.877790687348462,0.7014863098405938,0.006874921727147,0.00482266347281927,4.7264548754397886e-05,6
1.9458546922248672,0.3701342619841033,0.7014863098405938,-0.1608230938961601,1.9458546922248672,0.3701342619841033,0.7014863098405938,-0.1608230938961601,-0.11281519867436467,0.025864067530333126,5
2.0065992491671505,-0.1722439588597097,0.5013824039646738,-0.8316151563893921,2.0065992491671505,-0.1722439588597097,0.5013824039646738,-0.8316151563893921,-0.4169572062839716,0.6915837683365531,5
1.0954308950328997,-0.0580590702610123,-0.4324358234562244,2.1869491248301487,1.0954308950328997,-0.0580590702610123,-0.4324358234562244,2.1869491248301487,-0.9457151456527946,4.782746474595354,4
3.616330008137661,1.6547142587194497,0.7681876117992213,-1.0831621798243545,3.616330008137661,1.6547142587194497,0.7681876117992213,-1.0831621798243545,-0.8320717681105096,1.1732403078018472,5
-0.3016939146396183,1.6261680365697753,0.7348369608199076,-0.8316151563893921,-0.3016939146396183,1.6261680365697753,0.7348369608199076,-0.8316151563893921,-0.6111015540929531,0.6915837683365531,5
0.3664962117254991,0.2844955955350801,0.3679798000474185,-1.0831621798243545,0.3664962117254991,0.2844955955350801,0.3679798000474185,-1.0831621798243545,-0.3985818023506919,1.1732403078018472,5
-0.1802048007550514,0.5128653727324749,0.2345771961301261,-1.0831621798243545,-0.1802048007550514,0.5128653727324749,0.2345771961301261,-1.0831621798243545,-0.2540851470973925,1.1732403078018472,5
1.9458546922248672,0.5128653727324749,0.8015382627785352,-1.0831621798243545,1.9458546922248672,0.5128653727324749,0.8015382627785352,-1.0831621798243545,-0.8681959319238245,1.1732403078018472,5
1.0954308950328997,0.3701342619841033,0.3012784980887908,-0.9154641642010458,1.0954308950328997,0.3701342619841033,0.3012784980887908,-0.9154641642010458,-0.27580966844460125,0.8380746359363194,6
0.9739417811483329,0.3415880398344289,0.267927847109477,-0.9154641642010458,0.9739417811483329,0.3415880398344289,0.267927847109477,-0.9154641642010458,-0.24527834262026293,0.8380746359363194,6
0.2450070978409322,0.7126889277801957,0.7681876117992213,-0.9154641642010458,0.2450070978409322,0.7126889277801957,0.7681876117992213,-0.9154641642010458,-0.7032482299853716,0.8380746359363194,5
1.0346863380906162,1.540529370120752,0.267927847109477,-0.2446721017078152,1.0346863380906162,1.540529370120752,0.267927847109477,-0.2446721017078152,-0.06555446945832591,0.05986443735411946,6
1.7028764644557337,0.7983275942292188,1.034992819633769,-0.8316151563893921,1.7028764644557337,0.7983275942292188,1.034992819633769,-0.8316151563893921,-0.8607157155616347,0.6915837683365531,5
0.4879853256100656,0.3986804841337777,0.8015382627785352,-0.7477661485777385,0.4879853256100656,0.3986804841337777,0.8015382627785352,-0.7477661485777385,-0.5993631796955966,0.5591542129587844,5
1.7636210213980168,1.5690755922704265,1.201746074530338,-0.9154641642010458,1.7636210213980168,1.5690755922704265,1.201746074530338,-0.9154641642010458,-1.1001554657018038,0.8380746359363194,5
1.520642793628883,0.5699578170318237,0.9349408666958277,-0.4123701173311225,1.520642793628883,0.5699578170318237,0.9349408666958277,-0.4123701173311225,-0.3855416748970198,0.17004911366768374,5
0.3057516547832157,0.5128653727324749,0.5013824039646738,-0.9154641642010458,0.3057516547832157,0.5128653727324749,0.5013824039646738,-0.9154641642010458,-0.4589976233906312,0.8380746359363194,6
0.3664962117254991,0.6555964834808469,1.1016941215923968,-1.0831621798243545,0.3664962117254991,0.6555964834808469,1.1016941215923968,-1.0831621798243545,-1.1933134062436979,1.1732403078018472,5
2.1280883630517167,1.683260480869124,0.7014863098405938,-0.9993131720126994,2.1280883630517167,1.683260480869124,0.7014863098405938,-0.9993131720126994,-0.701004509410287,0.998626815758083,5
